game_id,game_date,season,home_team,away_team,venue_name,venue_id,ballpark_id,ballpark_factor_available,ballpark_run_factor,ballpark_hr_factor,roof_type,indoor_or_dome,weather_available,temperature,wind_speed,wind_direction,precipitation_risk,humidity,weather_risk,run_environment_score,weather_ballpark_data_quality,weather_ballpark_warnings
718780,2023-03-30T17:05:00Z,2023,Washington Nationals,Atlanta Braves,Nationals Park,3309,3309,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777775,2025-05-25T17:40:00Z,2025,Tampa Bay Rays,Toronto Blue Jays,George M. Steinbrenner Field,2523,2523,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777779,2025-05-25T17:40:00Z,2025,Cincinnati Reds,Chicago Cubs,Great American Ball Park,2602,2602,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777772,2025-05-25T18:10:00Z,2025,Minnesota Twins,Kansas City Royals,Target Field,3312,3312,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777774,2025-05-25T18:10:00Z,2025,Houston Astros,Seattle Mariners,Daikin Park,2392,2392,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777777,2025-05-25T18:10:00Z,2025,Chicago White Sox,Texas Rangers,Rate Field,4,4,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777766,2025-05-25T18:15:00Z,2025,St. Louis Cardinals,Arizona Diamondbacks,Busch Stadium,2889,2889,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777768,2025-05-25T19:10:00Z,2025,Colorado Rockies,New York Yankees,Coors Field,19,19,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777765,2025-05-25T20:05:00Z,2025,Athletics,Philadelphia Phillies,Sutter Health Park,2529,2529,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777767,2025-05-25T20:07:00Z,2025,Los Angeles Angels,Miami Marlins,Angel Stadium,1,1,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777783,2025-05-25T20:10:00Z,2025,Atlanta Braves,San Diego Padres,Truist Park,4705,4705,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777773,2025-05-25T23:10:00Z,2025,New York Mets,Los Angeles Dodgers,Citi Field,3289,3289,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777770,2025-05-26T17:10:00Z,2025,Detroit Tigers,San Francisco Giants,Comerica Park,2394,2394,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777764,2025-05-26T18:10:00Z,2025,Milwaukee Brewers,Boston Red Sox,American Family Field,32,32,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777757,2025-05-26T18:20:00Z,2025,Chicago Cubs,Colorado Rockies,Wrigley Field,17,17,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777771,2025-05-26T19:05:00Z,2025,Baltimore Orioles,St. Louis Cardinals,Oriole Park at Camden Yards,2,2,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777759,2025-05-26T20:05:00Z,2025,Texas Rangers,Toronto Blue Jays,Globe Life Field,5325,5325,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777758,2025-05-26T20:10:00Z,2025,New York Mets,Chicago White Sox,Citi Field,3289,3289,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777760,2025-05-26T20:10:00Z,2025,Kansas City Royals,Cincinnati Reds,Kauffman Stadium,7,7,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777769,2025-05-26T22:10:00Z,2025,Cleveland Guardians,Los Angeles Dodgers,Progressive Field,5,5,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777762,2025-05-26T23:05:00Z,2025,Tampa Bay Rays,Minnesota Twins,George M. Steinbrenner Field,2523,2523,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777761,2025-05-27T00:10:00Z,2025,Arizona Diamondbacks,Pittsburgh Pirates,Chase Field,15,15,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777756,2025-05-27T00:40:00Z,2025,San Diego Padres,Miami Marlins,Petco Park,2680,2680,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777763,2025-05-27T01:38:00Z,2025,Los Angeles Angels,New York Yankees,Angel Stadium,1,1,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777753,2025-05-27T22:10:00Z,2025,Cleveland Guardians,Los Angeles Dodgers,Progressive Field,5,5,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777754,2025-05-27T22:35:00Z,2025,Baltimore Orioles,St. Louis Cardinals,Oriole Park at Camden Yards,2,2,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777755,2025-05-27T22:40:00Z,2025,Detroit Tigers,San Francisco Giants,Comerica Park,2394,2394,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777748,2025-05-27T22:45:00Z,2025,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,2681,2681,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777746,2025-05-27T23:05:00Z,2025,Tampa Bay Rays,Minnesota Twins,George M. Steinbrenner Field,2523,2523,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777749,2025-05-27T23:10:00Z,2025,New York Mets,Chicago White Sox,Citi Field,3289,3289,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777747,2025-05-27T23:40:00Z,2025,Milwaukee Brewers,Boston Red Sox,American Family Field,32,32,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777750,2025-05-27T23:40:00Z,2025,Kansas City Royals,Cincinnati Reds,Kauffman Stadium,7,7,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777741,2025-05-28T00:05:00Z,2025,Texas Rangers,Toronto Blue Jays,Globe Life Field,5325,5325,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777751,2025-05-28T00:05:00Z,2025,Chicago Cubs,Colorado Rockies,Wrigley Field,17,17,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777752,2025-05-28T00:10:00Z,2025,Houston Astros,Athletics,Daikin Park,2392,2392,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777745,2025-05-28T01:38:00Z,2025,Los Angeles Angels,New York Yankees,Angel Stadium,1,1,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777742,2025-05-28T01:40:00Z,2025,San Diego Padres,Miami Marlins,Petco Park,2680,2680,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777743,2025-05-28T01:40:00Z,2025,Seattle Mariners,Washington Nationals,T-Mobile Park,680,680,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777744,2025-05-28T01:40:00Z,2025,Arizona Diamondbacks,Pittsburgh Pirates,Chase Field,15,15,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777732,2025-05-28T17:10:00Z,2025,Tampa Bay Rays,Minnesota Twins,George M. Steinbrenner Field,2523,2523,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777736,2025-05-28T17:10:00Z,2025,Milwaukee Brewers,Boston Red Sox,American Family Field,32,32,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777737,2025-05-28T17:10:00Z,2025,New York Mets,Chicago White Sox,Citi Field,3289,3289,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777738,2025-05-28T17:10:00Z,2025,Detroit Tigers,San Francisco Giants,Comerica Park,2394,2394,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777739,2025-05-28T17:10:00Z,2025,Cleveland Guardians,Los Angeles Dodgers,Progressive Field,5,5,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777734,2025-05-28T18:10:00Z,2025,Houston Astros,Athletics,Daikin Park,2392,2392,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777729,2025-05-28T19:40:00Z,2025,Arizona Diamondbacks,Pittsburgh Pirates,Chase Field,15,15,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777726,2025-05-28T20:10:00Z,2025,San Diego Padres,Miami Marlins,Petco Park,2680,2680,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777740,2025-05-28T22:35:00Z,2025,Baltimore Orioles,St. Louis Cardinals,Oriole Park at Camden Yards,2,2,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777735,2025-05-28T22:45:00Z,2025,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,2681,2681,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777733,2025-05-28T23:40:00Z,2025,Kansas City Royals,Cincinnati Reds,Kauffman Stadium,7,7,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777724,2025-05-29T00:05:00Z,2025,Texas Rangers,Toronto Blue Jays,Globe Life Field,5325,5325,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777731,2025-05-29T00:05:00Z,2025,Chicago Cubs,Colorado Rockies,Wrigley Field,17,17,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777728,2025-05-29T01:38:00Z,2025,Los Angeles Angels,New York Yankees,Angel Stadium,1,1,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777730,2025-05-29T01:40:00Z,2025,Seattle Mariners,Washington Nationals,T-Mobile Park,680,680,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777735,2025-05-29T17:05:00Z,2025,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,2681,2681,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777723,2025-05-29T22:45:00Z,2025,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,2681,2681,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777727,2025-05-29T23:07:00Z,2025,Toronto Blue Jays,Athletics,Rogers Centre,14,14,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777725,2025-05-30T00:10:00Z,2025,Houston Astros,Tampa Bay Rays,Daikin Park,2392,2392,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777722,2025-05-30T01:40:00Z,2025,Seattle Mariners,Washington Nationals,T-Mobile Park,680,680,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777712,2025-05-30T18:20:00Z,2025,Chicago Cubs,Cincinnati Reds,Wrigley Field,17,17,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777720,2025-05-30T20:30:00Z,2025,Baltimore Orioles,Chicago White Sox,Oriole Park at Camden Yards,2,2,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777715,2025-05-30T22:45:00Z,2025,Philadelphia Phillies,Milwaukee Brewers,Citizens Bank Park,2681,2681,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777716,2025-05-30T23:07:00Z,2025,Toronto Blue Jays,Athletics,Rogers Centre,14,14,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777717,2025-05-30T23:10:00Z,2025,Miami Marlins,San Francisco Giants,loanDepot park,4169,4169,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777718,2025-05-30T23:10:00Z,2025,New York Mets,Colorado Rockies,Citi Field,3289,3289,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777721,2025-05-30T23:10:00Z,2025,Cleveland Guardians,Los Angeles Angels,Progressive Field,5,5,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777719,2025-05-30T23:15:00Z,2025,Atlanta Braves,Boston Red Sox,Truist Park,4705,4705,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777709,2025-05-31T00:05:00Z,2025,Texas Rangers,St. Louis Cardinals,Globe Life Field,5325,5325,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777711,2025-05-31T00:10:00Z,2025,Kansas City Royals,Detroit Tigers,Kauffman Stadium,7,7,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777714,2025-05-31T00:10:00Z,2025,Houston Astros,Tampa Bay Rays,Daikin Park,2392,2392,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777707,2025-05-31T01:40:00Z,2025,San Diego Padres,Pittsburgh Pirates,Petco Park,2680,2680,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777710,2025-05-31T01:40:00Z,2025,Arizona Diamondbacks,Washington Nationals,Chase Field,15,15,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777708,2025-05-31T02:10:00Z,2025,Los Angeles Dodgers,New York Yankees,Dodger Stadium,22,22,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777713,2025-05-31T02:10:00Z,2025,Seattle Mariners,Minnesota Twins,T-Mobile Park,680,680,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777704,2025-05-31T18:20:00Z,2025,Chicago Cubs,Cincinnati Reds,Wrigley Field,17,17,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777701,2025-05-31T19:07:00Z,2025,Toronto Blue Jays,Athletics,Rogers Centre,14,14,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777697,2025-05-31T20:05:00Z,2025,Texas Rangers,St. Louis Cardinals,Globe Life Field,5325,5325,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777699,2025-05-31T20:05:00Z,2025,Baltimore Orioles,Chicago White Sox,Oriole Park at Camden Yards,2,2,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777702,2025-05-31T20:05:00Z,2025,Philadelphia Phillies,Milwaukee Brewers,Citizens Bank Park,2681,2681,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777693,2025-05-31T20:10:00Z,2025,Houston Astros,Tampa Bay Rays,Daikin Park,2392,2392,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777694,2025-05-31T20:10:00Z,2025,Kansas City Royals,Detroit Tigers,Kauffman Stadium,7,7,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777700,2025-05-31T20:10:00Z,2025,New York Mets,Colorado Rockies,Citi Field,3289,3289,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777703,2025-05-31T20:10:00Z,2025,Cleveland Guardians,Los Angeles Angels,Progressive Field,5,5,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777705,2025-05-31T20:10:00Z,2025,Miami Marlins,San Francisco Giants,loanDepot park,4169,4169,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777706,2025-05-31T20:10:00Z,2025,Atlanta Braves,Boston Red Sox,Truist Park,4705,4705,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777695,2025-05-31T23:15:00Z,2025,Seattle Mariners,Minnesota Twins,T-Mobile Park,680,680,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777698,2025-05-31T23:15:00Z,2025,Los Angeles Dodgers,New York Yankees,Dodger Stadium,22,22,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777691,2025-06-01T01:40:00Z,2025,San Diego Padres,Pittsburgh Pirates,Petco Park,2680,2680,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777696,2025-06-01T02:10:00Z,2025,Arizona Diamondbacks,Washington Nationals,Chase Field,15,15,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777678,2025-06-01T17:05:00Z,2025,Texas Rangers,St. Louis Cardinals,Globe Life Field,5325,5325,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777684,2025-06-01T17:35:00Z,2025,Baltimore Orioles,Chicago White Sox,Oriole Park at Camden Yards,2,2,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777688,2025-06-01T17:35:00Z,2025,Philadelphia Phillies,Milwaukee Brewers,Citizens Bank Park,2681,2681,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777692,2025-06-01T17:35:00Z,2025,Atlanta Braves,Boston Red Sox,Truist Park,4705,4705,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777685,2025-06-01T17:37:00Z,2025,Toronto Blue Jays,Athletics,Rogers Centre,14,14,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777683,2025-06-01T17:40:00Z,2025,Cleveland Guardians,Los Angeles Angels,Progressive Field,5,5,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777686,2025-06-01T17:40:00Z,2025,New York Mets,Colorado Rockies,Citi Field,3289,3289,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777689,2025-06-01T17:40:00Z,2025,Miami Marlins,San Francisco Giants,loanDepot park,4169,4169,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777677,2025-06-01T18:10:00Z,2025,Kansas City Royals,Detroit Tigers,Kauffman Stadium,7,7,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777690,2025-06-01T18:10:00Z,2025,Houston Astros,Tampa Bay Rays,Daikin Park,2392,2392,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777687,2025-06-01T18:20:00Z,2025,Chicago Cubs,Cincinnati Reds,Wrigley Field,17,17,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777679,2025-06-01T20:10:00Z,2025,Arizona Diamondbacks,Washington Nationals,Chase Field,15,15,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777680,2025-06-01T20:10:00Z,2025,Seattle Mariners,Minnesota Twins,T-Mobile Park,680,680,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777681,2025-06-01T21:10:00Z,2025,San Diego Padres,Pittsburgh Pirates,Petco Park,2680,2680,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777682,2025-06-01T23:10:00Z,2025,Los Angeles Dodgers,New York Yankees,Dodger Stadium,22,22,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777673,2025-06-02T22:40:00Z,2025,Miami Marlins,Colorado Rockies,loanDepot park,4169,4169,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
777670,2025-06-02T23:10:00Z,2025,Boston Red Sox,Los Angeles Angels,Fenway Park,3,3,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777671,2025-06-02T23:10:00Z,2025,Cincinnati Reds,Milwaukee Brewers,Great American Ball Park,2602,2602,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777674,2025-06-02T23:40:00Z,2025,Chicago White Sox,Detroit Tigers,Rate Field,4,4,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777676,2025-06-03T01:45:00Z,2025,San Francisco Giants,San Diego Padres,Oracle Park,2395,2395,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
